 0.44686E+01 0.30168E-01 0.00000E+00    13953     1053    3     1049 0.235E+03 0.31258E-04  0.44686E+01  0.42598E-02  0.42598E-02     1049
   1    0.43895E+01    0.11215E+00    0.11401E+01    0.17487E+02    0.43895E+01
   2    0.44589E+01    0.58108E-01    0.82236E+00    0.10797E+02    0.44589E+01
   3    0.44809E+01    0.37185E-01    0.74058E+00    0.95534E+01    0.44809E+01
