 0.18129E+01 0.11494E-01 0.00000E+00    30754     1539    4     1534 0.846E+03 0.61481E-05  0.18129E+01  0.11818E-02  0.11818E-02     1534
   2    0.18101E+01    0.27210E-01    0.96206E+00    0.81293E+01    0.18101E+01
   3    0.26040E+01    0.80281E+00    0.27904E+02    0.65762E+04    0.26040E+01
   4    0.18132E+01    0.12682E-01    0.89526E+00    0.80333E+01    0.18132E+01
