 0.45305E+01 0.29625E-01 0.00000E+00    14058     1029    3     1024 0.226E+03 0.31253E-04  0.45305E+01  0.44243E-02  0.44243E-02     1024
   1    0.46092E+01    0.11564E+00    0.11237E+01    0.19426E+02    0.46092E+01
   2    0.45510E+01    0.57090E-01    0.79457E+00    0.13363E+02    0.45510E+01
   3    0.45139E+01    0.36324E-01    0.72084E+00    0.11048E+02    0.45139E+01
