 0.44480E+01 0.30330E-01 0.00000E+00    13953     1068    3     1064 0.239E+03 0.31064E-04  0.44480E+01  0.41805E-02  0.41805E-02     1064
   1    0.43649E+01    0.11257E+00    0.11508E+01    0.18775E+02    0.43649E+01
   2    0.44572E+01    0.58687E-01    0.83087E+00    0.11721E+02    0.44572E+01
   3    0.44531E+01    0.37322E-01    0.74794E+00    0.11216E+02    0.44531E+01
