 0.45431E+01 0.30385E-01 0.00000E+00    14058     1071    3     1066 0.235E+03 0.31550E-04  0.45431E+01  0.42618E-02  0.42618E-02     1066
   1    0.45554E+01    0.11648E+00    0.11452E+01    0.20156E+02    0.45554E+01
   2    0.45044E+01    0.59004E-01    0.82971E+00    0.14027E+02    0.45044E+01
   3    0.45568E+01    0.37210E-01    0.73146E+00    0.95905E+01    0.45568E+01
